Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
5427,Renault,Kiger,2021,Electric,Manual,3210000.0,11.5,1000,5,24900.0
5428,Volkswagen,Tiguan,2019,Electric,Automatic,3410000.0,12.4,800,4,22300.0
5429,Maruti Suzuki,Swift,2021,Petrol,Automatic,3020000.0,18.9,800,7,16200.0
5430,Maruti Suzuki,Ertiga,2019,Electric,Manual,770000.0,26.5,1200,7,14900.0
5431,Maruti Suzuki,WagonR,2023,Diesel,Manual,1060000.0,13.5,1200,4,10800.0
5432,Honda,Jazz,2019,Electric,Automatic,3020000.0,19.2,1800,7,23600.0
5433,Hyundai,i10,2022,CNG,Manual,1690000.0,29.8,2000,4,13700.0
5434,Renault,Kiger,2023,Diesel,Manual,920000.0,23.1,2000,5,15400.0
5435,Renault,Kiger,2015,CNG,Manual,1490000.0,22.8,1800,7,16400.0
5436,Volkswagen,Polo,2024,CNG,Automatic,1350000.0,16.9,1800,7,20000.0
5437,Hyundai,Verna,2024,CNG,Manual,720000.0,16.1,1500,7,8900.0
5438,Kia,Sonet,2022,CNG,Automatic,3380000.0,25.4,1500,6,19800.0
5439,Renault,Triber,2022,Diesel,Automatic,2220000.0,29.0,2500,5,7800.0
5440,Renault,Triber,2019,Petrol,Automatic,680000.0,20.1,2000,5,19000.0
5441,Toyota,Fortuner,2017,Electric,Automatic,690000.0,12.5,1500,7,15000.0
5442,Hyundai,Venue,2022,Diesel,Automatic,1240000.0,13.5,2000,4,8000.0
5443,Volkswagen,Polo,2015,Diesel,Manual,2610000.0,28.8,1000,4,16600.0
5444,Toyota,Fortuner,2023,Petrol,Automatic,1790000.0,19.6,1200,6,15500.0
5445,Mahindra,Bolero,2016,CNG,Automatic,2050000.0,11.8,1500,4,22100.0
5446,Toyota,Innova,2017,CNG,Automatic,2530000.0,11.1,800,7,21200.0
5447,Renault,Kiger,2022,Petrol,Automatic,3180000.0,11.4,800,4,20100.0
5448,Maruti Suzuki,Ertiga,2023,Electric,Automatic,3040000.0,22.2,1200,6,10000.0
5449,Renault,Triber,2023,Diesel,Manual,2390000.0,20.1,1500,7,23000.0
5450,Hyundai,Creta,2018,Electric,Manual,2500000.0,16.9,2000,7,7200.0
5451,Skoda,Rapid,2022,Diesel,Manual,2240000.0,25.8,1000,6,8200.0
5452,Skoda,Superb,2018,Electric,Manual,2160000.0,11.7,2500,6,9500.0
5453,Honda,Jazz,2020,Electric,Automatic,1070000.0,27.7,1200,7,16300.0
5454,Toyota,Innova,2024,Diesel,Manual,2220000.0,20.3,2500,5,6500.0
5455,Toyota,Camry,2017,Diesel,Manual,1080000.0,17.0,1800,4,20900.0
5456,Skoda,Octavia,2019,Electric,Automatic,880000.0,16.9,1200,7,10500.0
5457,Renault,Kwid,2019,CNG,Automatic,530000.0,28.3,800,5,20700.0
5458,Volkswagen,Vento,2019,Diesel,Manual,1250000.0,28.8,1500,5,24200.0
5459,Kia,EV6,2016,CNG,Manual,2280000.0,23.1,2000,5,23400.0
5460,Kia,EV6,2021,Electric,Automatic,2680000.0,25.5,1800,5,20800.0
5461,Maruti Suzuki,WagonR,2017,CNG,Manual,2570000.0,25.4,2500,6,23700.0
5462,Honda,Jazz,2024,Electric,Manual,2680000.0,19.6,2000,7,20000.0
5463,Renault,Lodgy,2024,Petrol,Automatic,1990000.0,12.9,2500,4,19700.0
5464,Honda,Jazz,2018,Petrol,Manual,420000.0,11.8,800,5,13000.0
5465,Kia,Carens,2017,Diesel,Automatic,1730000.0,28.6,1000,7,14900.0
5466,Maruti Suzuki,Swift,2024,Electric,Automatic,2180000.0,29.5,1800,4,9800.0
5467,Honda,Amaze,2022,Diesel,Manual,3310000.0,13.3,2000,5,11000.0
5468,Renault,Triber,2016,Diesel,Manual,610000.0,28.9,1500,4,10500.0
5469,Volkswagen,Tiguan,2021,CNG,Automatic,2120000.0,12.1,800,4,22800.0
5470,Skoda,Rapid,2019,CNG,Manual,2170000.0,19.8,1200,4,17000.0
5471,Honda,WR-V,2023,Electric,Automatic,590000.0,24.1,1000,4,20900.0
5472,Volkswagen,Polo,2022,CNG,Manual,3230000.0,24.6,2500,4,18300.0
5473,Toyota,Camry,2020,Electric,Automatic,1110000.0,27.4,800,5,14300.0
5474,Volkswagen,Taigun,2023,Electric,Automatic,2330000.0,12.0,800,6,17300.0
5475,Skoda,Superb,2018,Electric,Automatic,820000.0,23.4,1200,7,21800.0
5476,Hyundai,Creta,2018,Electric,Automatic,3150000.0,27.0,1800,5,15800.0
5477,Hyundai,i20,2024,Electric,Automatic,520000.0,17.5,800,4,13800.0
5478,Maruti Suzuki,Dzire,2024,Petrol,Automatic,740000.0,27.1,1500,4,5700.0
5479,Hyundai,i10,2015,Electric,Automatic,500000.0,17.5,2500,4,19400.0
5480,Skoda,Superb,2022,Electric,Manual,2640000.0,23.2,1200,5,9400.0
5481,Volkswagen,Tiguan,2024,Electric,Automatic,560000.0,13.0,2000,5,22200.0
5482,Toyota,Urban Cruiser,2021,CNG,Manual,1810000.0,24.9,1000,6,8900.0
5483,Toyota,Glanza,2024,Electric,Manual,1950000.0,28.4,1200,6,18700.0
5484,Honda,Jazz,2020,Petrol,Manual,1880000.0,10.6,800,4,12000.0
5485,Maruti Suzuki,Dzire,2017,Diesel,Manual,1850000.0,29.9,1500,7,22900.0
5486,Honda,Civic,2015,CNG,Automatic,2540000.0,16.6,2500,4,14900.0
5487,Skoda,Rapid,2022,CNG,Manual,3010000.0,24.5,2500,4,22400.0
5488,Maruti Suzuki,Swift,2021,Electric,Manual,1680000.0,12.2,1500,7,23300.0
5489,Mahindra,Scorpio,2020,Petrol,Automatic,3400000.0,22.3,1200,4,24200.0
5490,Mahindra,XUV700,2022,CNG,Manual,3240000.0,26.6,2000,6,6200.0
5491,Honda,City,2015,Petrol,Manual,2870000.0,12.5,1500,5,13900.0
5492,Toyota,Innova,2018,Diesel,Manual,1710000.0,18.0,1800,7,18100.0
5493,Mahindra,Thar,2018,Electric,Manual,3110000.0,20.2,2000,6,22300.0
5494,Tata Motors,Nexon,2015,Diesel,Manual,2360000.0,10.0,1000,6,11300.0
5495,Volkswagen,Tiguan,2016,Electric,Automatic,3400000.0,10.3,1000,5,19400.0
5496,Mahindra,XUV300,2019,Electric,Manual,2950000.0,27.2,1200,6,22500.0
5497,Tata Motors,Altroz,2016,Electric,Manual,3450000.0,27.5,1800,6,7100.0
5498,Mahindra,Scorpio,2024,Electric,Manual,2900000.0,23.1,1000,7,12700.0
5499,Renault,Kwid,2019,CNG,Manual,2580000.0,27.8,2500,5,11000.0
5500,Honda,City,2024,Electric,Automatic,2470000.0,29.9,2500,7,17000.0
5501,Toyota,Fortuner,2022,Electric,Automatic,860000.0,17.7,1200,4,22200.0
5502,Toyota,Fortuner,2022,Petrol,Automatic,1750000.0,25.2,1200,5,17400.0
5503,Honda,Amaze,2021,Electric,Automatic,1590000.0,21.2,1200,4,19600.0
5504,Maruti Suzuki,Dzire,2022,Electric,Manual,1440000.0,15.9,2000,4,14900.0
5505,Renault,Duster,2022,Petrol,Automatic,1310000.0,20.3,800,5,5200.0
5506,Maruti Suzuki,WagonR,2017,Petrol,Automatic,690000.0,28.2,800,4,19800.0
5507,Skoda,Slavia,2019,Electric,Manual,1300000.0,24.7,2500,6,13900.0
5508,Maruti Suzuki,Dzire,2023,CNG,Automatic,540000.0,24.5,2500,7,19500.0
5509,Renault,Duster,2016,Petrol,Automatic,2890000.0,27.7,1000,6,18900.0
5510,Hyundai,i10,2018,Electric,Manual,1700000.0,10.8,1800,5,11000.0
5511,Maruti Suzuki,Baleno,2020,CNG,Manual,470000.0,12.9,1800,5,16700.0
5512,Renault,Triber,2022,Petrol,Automatic,760000.0,18.2,1000,5,15600.0
5513,Hyundai,Verna,2018,Diesel,Manual,2090000.0,13.5,1800,5,12400.0
5514,Renault,Triber,2019,Petrol,Manual,1940000.0,18.4,1000,6,12400.0
5515,Mahindra,XUV300,2023,Electric,Automatic,2630000.0,11.2,2500,4,9600.0
5516,Kia,Carens,2022,Electric,Manual,1880000.0,19.3,1000,6,15700.0
5517,Honda,City,2021,Electric,Manual,820000.0,18.4,2000,6,15300.0
5518,Tata Motors,Harrier,2015,Petrol,Manual,1780000.0,27.8,800,5,6500.0
5519,Honda,Jazz,2022,Diesel,Manual,1130000.0,28.3,2000,7,7400.0
5520,Tata Motors,Punch,2018,Petrol,Automatic,2200000.0,19.9,2500,5,10300.0
5521,Mahindra,Bolero,2022,CNG,Automatic,2630000.0,25.6,800,6,17500.0
5522,Kia,Sonet,2022,Electric,Automatic,1910000.0,17.5,1000,4,19600.0
5523,Renault,Lodgy,2020,Diesel,Automatic,2770000.0,26.1,800,5,11100.0
5524,Tata Motors,Punch,2020,Petrol,Manual,1380000.0,15.9,1200,4,9300.0
5525,Skoda,Kushaq,2023,Petrol,Manual,1050000.0,10.4,1200,6,10000.0
5526,Kia,EV6,2016,Electric,Manual,1050000.0,25.3,1800,6,22800.0
5527,Kia,Carnival,2019,Electric,Manual,590000.0,28.1,2000,7,14900.0
5528,Hyundai,i20,2021,Electric,Manual,2090000.0,15.5,1000,4,18700.0
5529,Renault,Kwid,2020,Petrol,Manual,3430000.0,26.7,1800,6,15500.0
5530,Volkswagen,Polo,2024,Electric,Automatic,2280000.0,28.6,2500,4,16500.0
5531,Hyundai,Creta,2019,CNG,Manual,1460000.0,14.5,1800,5,13500.0
5532,Kia,Carnival,2015,Petrol,Manual,1060000.0,21.7,1800,5,18700.0
5533,Toyota,Innova,2024,Petrol,Automatic,740000.0,21.3,1000,4,5100.0
5534,Mahindra,XUV300,2017,Petrol,Automatic,1740000.0,21.3,1500,6,14700.0
5535,Renault,Kiger,2021,CNG,Manual,2560000.0,19.2,2500,6,23800.0
5536,Mahindra,Scorpio,2024,Diesel,Manual,1730000.0,26.4,1200,6,13300.0
5537,Hyundai,Verna,2016,Electric,Automatic,720000.0,10.2,1200,5,8300.0
5538,Honda,WR-V,2017,Electric,Manual,3030000.0,19.6,2000,7,16300.0
5539,Renault,Triber,2020,Diesel,Manual,2330000.0,23.3,2000,4,24600.0
5540,Honda,Civic,2017,CNG,Manual,2550000.0,19.6,2000,6,7700.0
5541,Volkswagen,Taigun,2022,Diesel,Automatic,1360000.0,16.8,1800,4,13900.0
5542,Maruti Suzuki,WagonR,2019,Electric,Manual,1560000.0,24.9,800,6,19000.0
5543,Volkswagen,Virtus,2020,Petrol,Manual,1950000.0,26.8,1000,4,6400.0
5544,Maruti Suzuki,Dzire,2018,CNG,Automatic,2370000.0,25.5,2500,5,10700.0
5545,Mahindra,Scorpio,2017,Petrol,Manual,2710000.0,12.0,1000,7,15700.0
5546,Mahindra,Thar,2019,Electric,Automatic,2480000.0,28.6,1200,6,23900.0
5547,Hyundai,i20,2021,Electric,Automatic,2810000.0,16.1,1000,7,12700.0
5548,Skoda,Octavia,2019,CNG,Manual,2200000.0,20.9,800,7,10200.0
5549,Maruti Suzuki,Ertiga,2018,CNG,Manual,1350000.0,27.9,1000,5,12200.0
5550,Hyundai,i20,2024,Petrol,Manual,820000.0,13.3,800,4,18000.0
5551,Hyundai,Creta,2015,Diesel,Automatic,630000.0,22.6,1200,7,15700.0
5552,Kia,Sonet,2023,Diesel,Manual,2020000.0,24.2,1800,4,16700.0
5553,Volkswagen,Polo,2020,Petrol,Automatic,2360000.0,27.3,1000,4,20300.0
5554,Kia,Carnival,2020,Petrol,Automatic,1780000.0,11.5,1800,6,16500.0
5555,Renault,Triber,2023,Diesel,Automatic,1030000.0,15.6,2000,7,9500.0
5556,Kia,Sonet,2019,CNG,Manual,2750000.0,11.8,800,6,21100.0
5557,Mahindra,Scorpio,2020,Electric,Automatic,3030000.0,21.0,1200,4,20400.0
5558,Mahindra,XUV300,2017,CNG,Manual,3030000.0,19.4,2500,4,11800.0
5559,Volkswagen,Taigun,2021,Diesel,Manual,1160000.0,15.9,1500,6,22100.0
5560,Tata Motors,Harrier,2015,Petrol,Automatic,2440000.0,13.8,800,4,20600.0
5561,Skoda,Octavia,2021,Petrol,Manual,3130000.0,24.1,1000,6,22200.0
5562,Toyota,Glanza,2024,Electric,Manual,1140000.0,12.5,1000,5,14400.0
5563,Hyundai,Creta,2017,Diesel,Automatic,2760000.0,17.3,800,4,24800.0
5564,Volkswagen,Tiguan,2015,Petrol,Manual,2170000.0,15.2,1800,4,18500.0
5565,Tata Motors,Punch,2019,Petrol,Automatic,1520000.0,20.8,1800,7,7800.0
5566,Kia,EV6,2015,Electric,Manual,1010000.0,25.0,1000,6,24300.0
5567,Maruti Suzuki,Ertiga,2016,Petrol,Automatic,1040000.0,21.9,2000,7,7000.0
5568,Mahindra,XUV700,2023,Electric,Manual,3170000.0,12.1,2000,5,23700.0
5569,Toyota,Camry,2018,Electric,Manual,2490000.0,23.3,800,6,20200.0
5570,Renault,Kiger,2017,Petrol,Manual,520000.0,13.8,800,5,8500.0
5571,Mahindra,Bolero,2019,CNG,Manual,1560000.0,27.8,1800,4,20100.0
5572,Honda,City,2015,Diesel,Automatic,830000.0,23.4,1500,7,9700.0
5573,Kia,Seltos,2021,Petrol,Manual,2640000.0,15.3,1000,4,20700.0
5574,Maruti Suzuki,Dzire,2020,Electric,Manual,3220000.0,18.5,1000,5,17100.0
5575,Volkswagen,Vento,2017,Electric,Automatic,2570000.0,12.8,1000,6,20500.0
5576,Maruti Suzuki,Dzire,2022,Electric,Automatic,2240000.0,15.2,1000,5,19200.0
5577,Mahindra,Thar,2016,Diesel,Automatic,1460000.0,20.3,2500,7,6800.0
5578,Hyundai,Verna,2015,Electric,Manual,2020000.0,19.3,800,5,24200.0
5579,Hyundai,Venue,2017,Petrol,Manual,2550000.0,25.4,800,7,13900.0
5580,Honda,Civic,2019,CNG,Manual,1880000.0,14.5,1500,5,9100.0
5581,Maruti Suzuki,Dzire,2018,Electric,Automatic,730000.0,10.3,1800,6,19300.0
5582,Kia,Sonet,2021,Electric,Manual,3210000.0,14.2,2000,4,14000.0
5583,Renault,Duster,2016,CNG,Automatic,1110000.0,29.2,1500,7,5800.0
5584,Renault,Duster,2020,CNG,Manual,3190000.0,10.6,1800,5,6800.0
5585,Toyota,Camry,2024,Electric,Automatic,2720000.0,16.2,1500,5,13900.0
5586,Kia,Sonet,2021,Diesel,Manual,2470000.0,15.2,1200,4,23500.0
5587,Mahindra,XUV300,2019,Electric,Manual,1910000.0,17.7,1000,7,8300.0
5588,Honda,City,2016,Petrol,Manual,600000.0,21.2,2500,7,24300.0
5589,Tata Motors,Altroz,2015,Electric,Automatic,2090000.0,20.6,1800,7,23600.0
5590,Hyundai,i20,2017,CNG,Automatic,3320000.0,22.6,1200,5,21800.0
5591,Volkswagen,Vento,2017,CNG,Automatic,2900000.0,23.5,2000,6,13800.0
5592,Hyundai,i10,2017,Diesel,Manual,720000.0,10.7,2500,6,11100.0
5593,Kia,Carens,2023,Electric,Manual,2780000.0,10.1,800,4,6300.0
5594,Volkswagen,Vento,2018,Diesel,Manual,3320000.0,16.2,2500,5,17300.0
5595,Honda,Amaze,2023,CNG,Manual,2150000.0,17.0,800,4,7900.0
5596,Mahindra,Scorpio,2020,Diesel,Manual,3140000.0,10.8,1800,5,9700.0
5597,Hyundai,i10,2023,Electric,Manual,1260000.0,27.3,1800,5,12000.0
5598,Volkswagen,Taigun,2019,CNG,Automatic,2830000.0,22.2,1800,7,9600.0
5599,Volkswagen,Taigun,2019,Petrol,Manual,2050000.0,11.6,1500,4,12800.0
5600,Honda,Civic,2023,CNG,Manual,500000.0,22.2,2000,4,15100.0
5601,Renault,Kwid,2016,CNG,Manual,1000000.0,26.7,2500,5,22300.0
5602,Toyota,Camry,2020,CNG,Manual,2880000.0,24.0,1800,7,10100.0
5603,Hyundai,Venue,2023,Electric,Manual,1580000.0,23.5,1800,7,15400.0
5604,Toyota,Fortuner,2021,Petrol,Automatic,2950000.0,24.9,800,7,6100.0
5605,Toyota,Innova,2022,Electric,Automatic,590000.0,18.5,1000,7,5300.0
5606,Toyota,Innova,2023,Electric,Automatic,2990000.0,28.2,2000,7,6900.0
5607,Mahindra,XUV300,2022,Diesel,Manual,550000.0,22.0,1200,7,7300.0
5608,Renault,Kwid,2015,Diesel,Automatic,3360000.0,17.2,1200,5,23000.0
5609,Skoda,Kushaq,2024,Diesel,Manual,2410000.0,14.7,800,6,18100.0
5610,Mahindra,XUV700,2020,Electric,Manual,1180000.0,10.1,800,5,13900.0
5611,Tata Motors,Altroz,2016,Petrol,Manual,2780000.0,20.3,1200,4,6900.0
5612,Renault,Kiger,2020,Diesel,Automatic,2540000.0,22.6,1500,4,21300.0
5613,Hyundai,Creta,2021,Electric,Manual,2790000.0,11.0,800,7,24100.0
5614,Mahindra,Scorpio,2016,Petrol,Manual,2870000.0,10.5,2000,7,17900.0
5615,Mahindra,Thar,2024,Petrol,Manual,1330000.0,19.0,2500,4,10600.0
5616,Kia,Sonet,2024,CNG,Automatic,740000.0,12.7,2000,6,9100.0
5617,Volkswagen,Taigun,2018,Electric,Manual,3470000.0,29.8,1500,7,16200.0
5618,Hyundai,i20,2019,Electric,Manual,820000.0,22.5,2500,5,23900.0
5619,Renault,Duster,2019,Diesel,Manual,1030000.0,23.0,1000,5,5400.0
5620,Hyundai,Venue,2017,Electric,Automatic,640000.0,17.9,1800,4,7100.0
5621,Maruti Suzuki,Dzire,2019,Electric,Manual,1670000.0,28.5,2000,4,22400.0
5622,Honda,Jazz,2016,Petrol,Manual,2910000.0,12.0,1200,7,7800.0
5623,Mahindra,Scorpio,2019,Diesel,Automatic,1200000.0,15.5,800,5,13500.0
5624,Skoda,Superb,2021,Diesel,Automatic,1020000.0,26.5,1200,7,22800.0
5625,Toyota,Fortuner,2021,CNG,Manual,450000.0,14.6,800,6,6200.0
5626,Tata Motors,Punch,2017,Electric,Manual,3070000.0,20.1,1000,5,6000.0
5627,Toyota,Glanza,2020,CNG,Automatic,1210000.0,27.2,2500,5,6800.0
5628,Toyota,Camry,2023,CNG,Manual,1530000.0,23.4,1800,7,7600.0
5629,Honda,WR-V,2017,Electric,Automatic,1530000.0,11.5,2000,7,8500.0
5630,Skoda,Rapid,2023,Diesel,Manual,1820000.0,15.9,1000,4,12400.0
5631,Renault,Duster,2018,CNG,Manual,1680000.0,15.4,2000,6,22700.0
5632,Toyota,Fortuner,2016,Petrol,Manual,2210000.0,20.4,800,6,7200.0
5633,Volkswagen,Polo,2018,CNG,Automatic,730000.0,10.3,2500,6,12700.0
5634,Volkswagen,Polo,2016,Petrol,Manual,1800000.0,26.4,1800,6,5400.0
5635,Renault,Duster,2023,Diesel,Automatic,2260000.0,16.1,1500,5,19600.0
5636,Toyota,Glanza,2019,Diesel,Automatic,1760000.0,24.2,2000,6,24900.0
5637,Volkswagen,Polo,2019,CNG,Automatic,1730000.0,20.2,1800,7,13600.0
5638,Tata Motors,Nexon,2023,Petrol,Manual,2340000.0,14.6,800,6,19900.0
5639,Volkswagen,Vento,2020,Diesel,Automatic,910000.0,27.3,1500,6,14200.0
5640,Honda,Jazz,2017,Petrol,Automatic,3140000.0,10.1,800,6,11900.0
5641,Toyota,Innova,2019,CNG,Manual,2960000.0,10.3,1000,7,9700.0
5642,Maruti Suzuki,Swift,2019,CNG,Automatic,730000.0,29.1,2500,6,17100.0
5643,Skoda,Rapid,2017,Diesel,Automatic,2730000.0,14.5,1200,5,21100.0
5644,Maruti Suzuki,Baleno,2019,CNG,Automatic,1210000.0,14.3,1200,5,20900.0
5645,Renault,Lodgy,2022,Petrol,Manual,2100000.0,28.4,1500,7,9100.0
5646,Kia,EV6,2017,Diesel,Automatic,3440000.0,10.6,2000,5,20900.0
5647,Hyundai,i20,2022,Diesel,Automatic,3320000.0,13.7,1000,5,8500.0
5648,Mahindra,Bolero,2019,Electric,Manual,2470000.0,26.4,2500,7,19400.0
5649,Skoda,Superb,2017,Electric,Automatic,2270000.0,12.8,800,6,23700.0
5650,Toyota,Fortuner,2020,CNG,Automatic,2990000.0,22.8,800,7,15500.0
5651,Skoda,Slavia,2016,Petrol,Automatic,1280000.0,12.7,1200,5,12100.0
5652,Honda,Civic,2017,Petrol,Manual,2630000.0,28.9,1800,7,12700.0
5653,Mahindra,XUV300,2019,Electric,Automatic,2780000.0,19.4,2000,7,13200.0
5654,Tata Motors,Harrier,2020,Diesel,Automatic,2980000.0,19.8,2000,4,16200.0
5655,Toyota,Glanza,2020,Diesel,Manual,720000.0,14.1,2500,7,13800.0
5656,Toyota,Glanza,2024,Petrol,Manual,2060000.0,12.3,2000,7,15700.0
5657,Tata Motors,Punch,2015,CNG,Automatic,2190000.0,28.1,1200,6,9600.0
5658,Toyota,Camry,2024,Electric,Manual,3300000.0,11.3,2000,5,11900.0
5659,Kia,Carnival,2020,CNG,Automatic,740000.0,23.2,2000,4,5700.0
5660,Mahindra,Scorpio,2020,CNG,Automatic,3060000.0,11.6,1800,7,18000.0
5661,Volkswagen,Polo,2018,Diesel,Automatic,1930000.0,20.4,1500,7,18800.0
5662,Tata Motors,Tiago,2024,Diesel,Automatic,1120000.0,12.9,2500,4,21200.0
5663,Toyota,Glanza,2019,CNG,Manual,3420000.0,28.9,800,6,24800.0
5664,Kia,Sonet,2022,Petrol,Automatic,1260000.0,29.7,2500,7,18900.0
5665,Maruti Suzuki,Swift,2018,CNG,Automatic,1920000.0,24.0,1800,6,23900.0
5666,Kia,Sonet,2019,CNG,Automatic,1680000.0,21.1,1500,6,14700.0
5667,Hyundai,Verna,2020,CNG,Manual,790000.0,11.6,1200,6,19600.0
5668,Kia,Sonet,2022,CNG,Manual,2300000.0,26.5,1800,5,18000.0
5669,Volkswagen,Polo,2017,Diesel,Manual,1670000.0,22.6,1200,4,19700.0
5670,Tata Motors,Punch,2019,CNG,Manual,1330000.0,22.5,800,5,10300.0
5671,Maruti Suzuki,Swift,2017,CNG,Automatic,2670000.0,24.8,800,6,22800.0
5672,Skoda,Superb,2019,Diesel,Manual,860000.0,16.7,1000,5,5900.0
5673,Kia,Carens,2017,Electric,Manual,1400000.0,14.8,1200,7,8200.0
5674,Skoda,Rapid,2020,Petrol,Manual,420000.0,26.4,1000,7,12300.0
5675,Maruti Suzuki,Dzire,2024,Diesel,Automatic,2100000.0,11.0,800,6,14700.0
5676,Mahindra,XUV300,2024,CNG,Automatic,1530000.0,26.5,800,4,9000.0
5677,Skoda,Rapid,2015,CNG,Automatic,2200000.0,17.6,1500,4,16900.0
5678,Renault,Duster,2020,Petrol,Automatic,1650000.0,23.8,2500,7,12700.0
5679,Renault,Lodgy,2022,Electric,Manual,2820000.0,15.9,2500,7,5200.0
5680,Volkswagen,Vento,2016,Petrol,Manual,2890000.0,16.6,1800,7,6900.0
5681,Volkswagen,Virtus,2016,Diesel,Manual,1610000.0,14.5,2000,4,22600.0
5682,Hyundai,Verna,2015,Electric,Automatic,2640000.0,15.3,1800,4,18300.0
5683,Skoda,Octavia,2016,Electric,Automatic,1890000.0,28.0,1200,5,13100.0
5684,Mahindra,Thar,2020,Electric,Manual,490000.0,24.2,1500,6,21300.0
5685,Kia,Carens,2024,Diesel,Manual,2600000.0,28.2,800,5,21600.0
5686,Mahindra,XUV300,2017,Diesel,Manual,2200000.0,20.7,1200,7,15000.0
5687,Renault,Kwid,2021,Petrol,Manual,2540000.0,25.6,2500,4,17500.0
5688,Honda,City,2016,Diesel,Automatic,840000.0,27.2,2000,4,12200.0
5689,Honda,Jazz,2016,Electric,Automatic,1560000.0,20.7,1500,7,23400.0
5690,Toyota,Innova,2021,Electric,Manual,2210000.0,19.7,1200,7,12800.0
5691,Renault,Kwid,2020,Petrol,Manual,1480000.0,22.5,2500,6,16900.0
5692,Tata Motors,Harrier,2017,Diesel,Automatic,2130000.0,29.5,800,4,11000.0
5693,Renault,Kiger,2015,Petrol,Manual,2990000.0,12.2,1500,7,7000.0
5694,Skoda,Kushaq,2017,CNG,Automatic,1580000.0,25.1,1500,6,8000.0
5695,Honda,City,2023,Petrol,Manual,1330000.0,14.9,800,5,21100.0
5696,Kia,Seltos,2023,Petrol,Automatic,1180000.0,14.6,1000,5,24700.0
5697,Hyundai,i20,2024,Petrol,Automatic,3270000.0,28.1,800,6,24500.0
5698,Tata Motors,Altroz,2019,Diesel,Manual,2480000.0,11.9,1000,7,21600.0
5699,Toyota,Camry,2018,Petrol,Automatic,980000.0,25.4,800,7,10000.0
5700,Hyundai,i20,2021,CNG,Manual,1020000.0,20.4,1500,5,14400.0
5701,Maruti Suzuki,Dzire,2017,Diesel,Automatic,1620000.0,16.3,1200,7,8500.0
5702,Volkswagen,Taigun,2017,CNG,Manual,2460000.0,27.1,800,6,19400.0
5703,Mahindra,Bolero,2015,Electric,Automatic,3060000.0,15.3,2000,5,10600.0
5704,Skoda,Rapid,2019,Diesel,Automatic,1880000.0,24.8,1000,7,11800.0
5705,Volkswagen,Taigun,2020,Diesel,Manual,2280000.0,29.6,1500,7,20000.0
5706,Volkswagen,Vento,2020,Diesel,Manual,500000.0,15.3,1000,7,19300.0
5707,Skoda,Kushaq,2016,Petrol,Automatic,580000.0,21.4,1200,5,14400.0
5708,Mahindra,XUV700,2017,CNG,Manual,2270000.0,22.2,800,6,5400.0
5709,Tata Motors,Tiago,2020,Diesel,Manual,2650000.0,18.0,1800,4,7000.0
5710,Volkswagen,Tiguan,2015,Diesel,Manual,1780000.0,27.4,1200,6,6000.0
5711,Skoda,Slavia,2015,Petrol,Automatic,3160000.0,23.7,1500,6,12700.0
5712,Toyota,Camry,2017,CNG,Automatic,2900000.0,22.6,2500,6,7300.0
5713,Toyota,Camry,2019,Petrol,Automatic,590000.0,22.7,1800,5,8800.0
5714,Mahindra,XUV700,2021,Electric,Automatic,3180000.0,25.5,1200,5,15100.0
5715,Honda,City,2015,Electric,Manual,650000.0,10.4,1500,4,23500.0
5716,Honda,Jazz,2016,Petrol,Manual,3340000.0,18.2,2000,4,18200.0
5717,Renault,Duster,2022,Electric,Automatic,3310000.0,28.6,1800,5,10600.0
5718,Volkswagen,Vento,2020,Electric,Automatic,1880000.0,17.4,1000,6,13800.0
5719,Skoda,Octavia,2023,Electric,Manual,1170000.0,28.1,1500,7,12000.0
5720,Toyota,Camry,2018,Petrol,Automatic,3250000.0,10.5,2000,5,15700.0
5721,Skoda,Superb,2020,CNG,Automatic,1510000.0,14.2,2500,4,17600.0
5722,Renault,Triber,2016,Petrol,Automatic,3170000.0,10.6,1000,5,11300.0
5723,Renault,Duster,2016,Petrol,Automatic,2240000.0,28.4,1800,5,24700.0
5724,Maruti Suzuki,Dzire,2024,CNG,Automatic,1860000.0,27.6,1200,7,23900.0
5725,Tata Motors,Punch,2020,Petrol,Automatic,1960000.0,25.3,800,5,23400.0
5726,Volkswagen,Tiguan,2018,Diesel,Manual,1270000.0,18.5,1000,5,20500.0
5727,Honda,City,2022,Petrol,Automatic,1890000.0,26.8,1500,4,8600.0
5728,Kia,Carens,2019,CNG,Manual,2590000.0,22.6,2000,5,22700.0
5729,Skoda,Octavia,2020,CNG,Manual,1120000.0,19.7,1000,6,7200.0
5730,Honda,Civic,2024,Diesel,Automatic,980000.0,27.5,2500,6,13400.0
5731,Mahindra,Scorpio,2016,CNG,Manual,1560000.0,24.8,1500,5,19500.0
5732,Tata Motors,Punch,2015,Diesel,Manual,1810000.0,26.1,1000,4,18400.0
5733,Volkswagen,Tiguan,2017,CNG,Automatic,2750000.0,16.8,1200,5,16900.0
5734,Toyota,Innova,2015,Electric,Automatic,2110000.0,29.2,1800,4,13700.0
5735,Tata Motors,Altroz,2022,CNG,Automatic,2020000.0,17.7,1200,4,11500.0
5736,Maruti Suzuki,Ertiga,2018,Diesel,Automatic,2400000.0,17.1,1500,4,22900.0
